time,lat,lon,depth,NO3
2017-06-03,28.5,-158.0,11.404999733,3.50514819729e-05
2017-06-03,28.5,-158.0,13.4671401978,3.94875933125e-05
2017-06-03,28.5,-158.0,15.8100700378,4.62124917249e-05
2017-06-03,28.5,-158.0,18.4955596924,5.58754836675e-05
2017-06-03,28.5,-158.0,21.5988197327,6.9945002906e-05
2017-06-03,28.5,-158.0,25.2114105225,9.17316574487e-05
2017-06-03,28.5,-158.0,29.4447307587,0.000130335611175
2017-06-03,28.5,-158.0,34.4341506958,0.000217857654206
2017-06-03,28.5,-158.0,40.3440513611,0.000456203444628
2017-06-03,28.5,-158.0,47.3736915588,0.00115130352788
2017-06-03,28.5,-158.0,55.764289856,0.00363378808834
2017-06-03,28.5,-158.0,65.8072662354,0.0158767960966
2017-06-03,28.5,-158.0,77.8538513184,0.072008959949
2017-06-03,28.5,-158.0,92.3260726929,0.624484241009
2017-06-03,28.5,-158.0,109.729301453,1.77314627171
2017-06-03,28.5,-158.0,130.666000366,3.27534580231
2017-06-03,28.5,-158.0,155.850692749,4.85377407074
2017-06-03,28.5,-158.0,186.125595093,6.54691362381
2017-06-03,28.5,-158.0,222.475204468,8.55247783661
2017-06-03,28.5,-158.0,266.040313721,11.0715084076
2017-06-03,28.5,-158.0,318.127410889,14.236530304
2017-06-03,28.5,-158.0,380.213012695,18.2635555267
2017-06-03,28.5,-158.0,453.937713623,22.8912696838
2017-06-03,28.5,-158.0,541.088928223,27.9148902893
2017-06-03,28.5,-158.0,643.566772461,33.6475982666
2017-06-03,28.5,-158.0,763.333129883,38.8980026245
2017-06-03,28.5,-158.0,902.339294434,42.0595283508
2017-06-03,28.5,-158.0,1062.43994141,43.2295532227
2017-06-03,28.5,-158.0,1245.29101562,43.1280174255
2017-06-03,28.5,-158.0,1452.25097656,42.6344070435
2017-06-03,28.5,-158.0,1684.28405762,42.0474700928
2017-06-03,28.5,-158.0,1941.89294434,41.47265625
2017-06-03,28.5,-158.0,2225.07788086,40.8095550537
2017-06-03,28.5,-158.0,2533.3359375,40.2476577759
2017-06-03,28.5,-158.0,2865.70288086,39.5130195618
2017-06-03,28.5,-158.0,3220.82006836,38.7936592102
2017-06-03,28.5,-158.0,3597.03198242,37.9980888367
2017-06-03,28.5,-158.0,3992.48388672,37.3904724121
2017-06-03,28.5,-158.0,4405.22412109,36.8774147034
2017-06-03,28.5,-158.0,4833.29101562,36.5393486023
2017-06-03,28.5,-158.0,5274.78417969,36.3714752197
2017-06-03,28.5,-158.0,5727.91699219,
2017-06-03,28.5,-157.5,0.494024991989,3.90554669139e-05
2017-06-03,28.5,-157.5,1.54137504101,3.90590612369e-05
2017-06-03,28.5,-157.5,2.64566898346,3.92464608012e-05
2017-06-03,28.5,-157.5,3.81949496269,3.98067859351e-05
2017-06-03,28.5,-157.5,5.07822418213,4.08462619816e-05
2017-06-03,28.5,-157.5,6.44061422348,4.23984565714e-05
2017-06-03,28.5,-157.5,7.92956018448,4.46135818493e-05
2017-06-03,28.5,-157.5,9.5729970932,4.76891873404e-05
2017-06-03,28.5,-157.5,11.404999733,5.17810840392e-05
2017-06-03,28.5,-157.5,13.4671401978,5.76244819968e-05
2017-06-03,28.5,-157.5,15.8100700378,6.55952317175e-05
2017-06-03,28.5,-157.5,18.4955596924,7.64074648032e-05
2017-06-03,28.5,-157.5,21.5988197327,9.21511236811e-05
2017-06-03,28.5,-157.5,25.2114105225,0.000117796276754
2017-06-03,28.5,-157.5,29.4447307587,0.000167244390468
2017-06-03,28.5,-157.5,34.4341506958,0.000288055482088
2017-06-03,28.5,-157.5,40.3440513611,0.000620085978881
2017-06-03,28.5,-157.5,47.3736915588,0.00136819132604
2017-06-03,28.5,-157.5,55.764289856,0.00328334537335
2017-06-03,28.5,-157.5,65.8072662354,0.0176458619535
2017-06-03,28.5,-157.5,77.8538513184,0.13562195003
2017-06-03,28.5,-157.5,92.3260726929,0.630935966969
2017-06-03,28.5,-157.5,109.729301453,1.63168621063
2017-06-03,28.5,-157.5,130.666000366,3.03647470474
2017-06-03,28.5,-157.5,155.850692749,4.63812685013
2017-06-03,28.5,-157.5,186.125595093,6.43221569061
2017-06-03,28.5,-157.5,222.475204468,8.48103237152
2017-06-03,28.5,-157.5,266.040313721,10.9778232574
2017-06-03,28.5,-157.5,318.127410889,13.9839830399
2017-06-03,28.5,-157.5,380.213012695,17.6907253265
2017-06-03,28.5,-157.5,453.937713623,22.5346565247
2017-06-03,28.5,-157.5,541.088928223,28.5059890747
2017-06-03,28.5,-157.5,643.566772461,34.7465782166
2017-06-03,28.5,-157.5,763.333129883,39.7986984253
2017-06-03,28.5,-157.5,902.339294434,42.6385307312
2017-06-03,28.5,-157.5,1062.43994141,43.229801178
2017-06-03,28.5,-157.5,1245.29101562,43.1281013489
2017-06-03,28.5,-157.5,1452.25097656,42.7327270508
2017-06-03,28.5,-157.5,1684.28405762,42.2413024902
2017-06-03,28.5,-157.5,1941.89294434,41.5680580139
2017-06-03,28.5,-157.5,2225.07788086,40.9956436157
2017-06-03,28.5,-157.5,2533.3359375,40.2495040894
2017-06-03,28.5,-157.5,2865.70288086,39.5148391724
2017-06-03,28.5,-157.5,3220.82006836,38.7915878296
2017-06-03,28.5,-157.5,3597.03198242,38.0855026245
2017-06-03,28.5,-157.5,3992.48388672,37.4765586853
2017-06-03,28.5,-157.5,4405.22412109,36.9623908997
2017-06-03,28.5,-157.5,4833.29101562,36.5393486023
2017-06-03,28.5,-157.5,5274.78417969,36.3714752197
2017-06-03,28.5,-157.5,5727.91699219,
2017-06-03,29.0,-158.0,0.494024991989,0.000321552943205
2017-06-03,29.0,-158.0,1.54137504101,0.000322293082718
2017-06-03,29.0,-158.0,2.64566898346,0.000323713291436
2017-06-03,29.0,-158.0,3.81949496269,0.000328265916323
2017-06-03,29.0,-158.0,5.07822418213,0.000335175864166
2017-06-03,29.0,-158.0,6.44061422348,0.000345647596987
2017-06-03,29.0,-158.0,7.92956018448,0.000360446079867
2017-06-03,29.0,-158.0,9.5729970932,0.000379393895855
2017-06-03,29.0,-158.0,11.404999733,0.000405844300985
2017-06-03,29.0,-158.0,13.4671401978,0.000441497279098
2017-06-03,29.0,-158.0,15.8100700378,0.000493910280056
2017-06-03,29.0,-158.0,18.4955596924,0.000574627600145
2017-06-03,29.0,-158.0,21.5988197327,0.000713663990609
2017-06-03,29.0,-158.0,25.2114105225,0.000990822212771
2017-06-03,29.0,-158.0,29.4447307587,0.00170914211776
2017-06-03,29.0,-158.0,34.4341506958,0.00423542875797
2017-06-03,29.0,-158.0,40.3440513611,0.013748344034
2017-06-03,29.0,-158.0,47.3736915588,0.0376477874815
2017-06-03,29.0,-158.0,55.764289856,0.125950545073
2017-06-03,29.0,-158.0,65.8072662354,0.251092791557
2017-06-03,29.0,-158.0,77.8538513184,0.488809049129
2017-06-03,29.0,-158.0,92.3260726929,0.958186745644
2017-06-03,29.0,-158.0,109.729301453,1.7463644743
2017-06-03,29.0,-158.0,130.666000366,2.94092774391
2017-06-03,29.0,-158.0,155.850692749,4.29621553421
2017-06-03,29.0,-158.0,186.125595093,5.84475374222
2017-06-03,29.0,-158.0,222.475204468,7.78803730011
2017-06-03,29.0,-158.0,266.040313721,10.3447799683
2017-06-03,29.0,-158.0,318.127410889,13.8155260086
2017-06-03,29.0,-158.0,380.213012695,18.3529758453
2017-06-03,29.0,-158.0,453.937713623,23.9162311554
2017-06-03,29.0,-158.0,541.088928223,29.9698791504
2017-06-03,29.0,-158.0,643.566772461,35.9492530823
2017-06-03,29.0,-158.0,763.333129883,40.6176872253
2017-06-03,29.0,-158.0,902.339294434,42.9596366882
2017-06-03,29.0,-158.0,1062.43994141,43.5243415833
2017-06-03,29.0,-158.0,1245.29101562,43.2248153687
2017-06-03,29.0,-158.0,1452.25097656,42.7644844055
2017-06-03,29.0,-158.0,1684.28405762,42.0808105469
2017-06-03,29.0,-158.0,1941.89294434,41.4725799561
2017-06-03,29.0,-158.0,2225.07788086,40.7157020569
2017-06-03,29.0,-158.0,2533.3359375,40.0347366333
2017-06-03,29.0,-158.0,2865.70288086,39.3040885925
2017-06-03,29.0,-158.0,3220.82006836,38.586730957
2017-06-03,29.0,-158.0,3597.03198242,37.8824386597
2017-06-03,29.0,-158.0,3992.48388672,37.3045196533
2017-06-03,29.0,-158.0,4405.22412109,36.7927207947
2017-06-03,29.0,-158.0,4833.29101562,36.5121154785
2017-06-03,29.0,-158.0,5274.78417969,36.3714752197
2017-06-03,29.0,-158.0,5727.91699219,
2017-06-03,29.0,-157.5,0.494024991989,2.26456213568e-05
2017-06-03,29.0,-157.5,1.54137504101,2.27023483603e-05
2017-06-03,29.0,-157.5,2.64566898346,2.29605520872e-05
2017-06-03,29.0,-157.5,3.81949496269,2.36883915932e-05
2017-06-03,29.0,-157.5,5.07822418213,2.50749471888e-05
2017-06-03,29.0,-157.5,6.44061422348,2.71589087788e-05
2017-06-03,29.0,-157.5,7.92956018448,2.96989110211e-05
2017-06-03,29.0,-157.5,9.5729970932,3.21006627928e-05
2017-06-03,29.0,-157.5,11.404999733,3.42633320543e-05
2017-06-03,29.0,-157.5,13.4671401978,3.61049023923e-05
2017-06-03,29.0,-157.5,15.8100700378,3.78381300834e-05
2017-06-03,29.0,-157.5,18.4955596924,4.00595818064e-05
2017-06-03,29.0,-157.5,21.5988197327,4.34642934124e-05
2017-06-03,29.0,-157.5,25.2114105225,4.99718771607e-05
2017-06-03,29.0,-157.5,29.4447307587,6.51755108265e-05
2017-06-03,29.0,-157.5,34.4341506958,0.000102407619124
2017-06-03,29.0,-157.5,40.3440513611,0.000190936407307
2017-06-03,29.0,-157.5,47.3736915588,0.00056533201132
2017-06-03,29.0,-157.5,55.764289856,0.00316624366678
2017-06-03,29.0,-157.5,65.8072662354,0.0140389772132
2017-06-03,29.0,-157.5,77.8538513184,0.200302094221
2017-06-03,29.0,-157.5,92.3260726929,0.831663608551
2017-06-03,29.0,-157.5,109.729301453,1.75612294674
2017-06-03,29.0,-157.5,130.666000366,3.02073597908
2017-06-03,29.0,-157.5,155.850692749,4.45112228394
2017-06-03,29.0,-157.5,186.125595093,5.99024105072
2017-06-03,29.0,-157.5,222.475204468,7.91459035873
2017-06-03,29.0,-157.5,266.040313721,10.4334039688
2017-06-03,29.0,-157.5,318.127410889,13.55493927
2017-06-03,29.0,-157.5,380.213012695,17.5967292786
2017-06-03,29.0,-157.5,453.937713623,23.1968994141
2017-06-03,29.0,-157.5,541.088928223,29.7915744781
2017-06-03,29.0,-157.5,643.566772461,35.9552268982
2017-06-03,29.0,-157.5,763.333129883,40.683971405
2017-06-03,29.0,-157.5,902.339294434,43.0946731567
2017-06-03,29.0,-157.5,1062.43994141,43.493522644
2017-06-03,29.0,-157.5,1245.29101562,43.1613197327
2017-06-03,29.0,-157.5,1452.25097656,42.7328491211
2017-06-03,29.0,-157.5,1684.28405762,42.1463737488
2017-06-03,29.0,-157.5,1941.89294434,41.4725799561
2017-06-03,29.0,-157.5,2225.07788086,40.8722572327
2017-06-03,29.0,-157.5,2533.3359375,40.1263618469
2017-06-03,29.0,-157.5,2865.70288086,39.3939361572
2017-06-03,29.0,-157.5,3220.82006836,38.674911499
2017-06-03,29.0,-157.5,3597.03198242,37.9690361023
2017-06-03,29.0,-157.5,3992.48388672,37.3619918823
2017-06-03,29.0,-157.5,4405.22412109,36.9342689514
2017-06-03,29.0,-157.5,4833.29101562,36.53931427
2017-06-03,29.0,-157.5,5274.78417969,36.3714752197
2017-06-03,29.0,-157.5,5727.91699219,
2017-06-03,29.5,-158.0,0.494024991989,1.99835176318e-05
2017-06-03,29.5,-158.0,1.54137504101,2.00757240236e-05
2017-06-03,29.5,-158.0,2.64566898346,2.02716382773e-05
2017-06-03,29.5,-158.0,3.81949496269,2.08305318665e-05
2017-06-03,29.5,-158.0,5.07822418213,2.17919514398e-05
2017-06-03,29.5,-158.0,6.44061422348,2.29779980145e-05
2017-06-03,29.5,-158.0,7.92956018448,2.42985825025e-05
2017-06-03,29.5,-158.0,9.5729970932,2.55101731454e-05
2017-06-03,29.5,-158.0,11.404999733,2.65262624453e-05
2017-06-03,29.5,-158.0,13.4671401978,2.73696587101e-05
2017-06-03,29.5,-158.0,15.8100700378,2.83587560261e-05
2017-06-03,29.5,-158.0,18.4955596924,3.01422060147e-05
2017-06-03,29.5,-158.0,21.5988197327,3.41171798937e-05
2017-06-03,29.5,-158.0,25.2114105225,4.50266161351e-05
2017-06-03,29.5,-158.0,29.4447307587,8.27681506053e-05
2017-06-03,29.5,-158.0,34.4341506958,0.000210240337765
2017-06-03,29.5,-158.0,40.3440513611,0.000594266224653
2017-06-03,29.5,-158.0,47.3736915588,0.00143263535574
2017-06-03,29.5,-158.0,55.764289856,0.00565833598375
2017-06-03,29.5,-158.0,65.8072662354,0.0296076070517
2017-06-03,29.5,-158.0,77.8538513184,0.323537260294
2017-06-03,29.5,-158.0,92.3260726929,1.01328599453
2017-06-03,29.5,-158.0,109.729301453,2.03800320625
2017-06-03,29.5,-158.0,130.666000366,3.40551519394
2017-06-03,29.5,-158.0,155.850692749,4.84575796127
2017-06-03,29.5,-158.0,186.125595093,6.39776134491
2017-06-03,29.5,-158.0,222.475204468,8.23140716553
2017-06-03,29.5,-158.0,266.040313721,10.605050087
2017-06-03,29.5,-158.0,318.127410889,13.7673120499
2017-06-03,29.5,-158.0,380.213012695,18.1370220184
2017-06-03,29.5,-158.0,453.937713623,24.3636741638
2017-06-03,29.5,-158.0,541.088928223,31.3495197296
2017-06-03,29.5,-158.0,643.566772461,37.1988296509
2017-06-03,29.5,-158.0,763.333129883,41.3552703857
2017-06-03,29.5,-158.0,902.339294434,43.2509231567
2017-06-03,29.5,-158.0,1062.43994141,43.8290214539
2017-06-03,29.5,-158.0,1245.29101562,43.4503974915
2017-06-03,29.5,-158.0,1452.25097656,42.9299583435
2017-06-03,29.5,-158.0,1684.28405762,42.2210884094
2017-06-03,29.5,-158.0,1941.89294434,41.4725799561
2017-06-03,29.5,-158.0,2225.07788086,40.715587616
2017-06-03,29.5,-158.0,2533.3359375,39.9724502563
2017-06-03,29.5,-158.0,2865.70288086,39.152633667
2017-06-03,29.5,-158.0,3220.82006836,38.4380645752
2017-06-03,29.5,-158.0,3597.03198242,37.8234825134
2017-06-03,29.5,-158.0,3992.48388672,37.3044471741
2017-06-03,29.5,-158.0,4405.22412109,36.8772926331
2017-06-03,29.5,-158.0,4833.29101562,36.5393486023
2017-06-03,29.5,-158.0,5274.78417969,36.3714752197
2017-06-03,29.5,-158.0,5727.91699219,
2017-06-03,29.5,-157.5,0.494024991989,1.45544311181e-06
2017-06-03,29.5,-157.5,1.54137504101,1.45258707107e-06
2017-06-03,29.5,-157.5,2.64566898346,1.45263231843e-06
2017-06-03,29.5,-157.5,3.81949496269,1.44987700423e-06
2017-06-03,29.5,-157.5,5.07822418213,1.45009937569e-06
2017-06-03,29.5,-157.5,6.44061422348,1.46571710502e-06
2017-06-03,29.5,-157.5,7.92956018448,1.50802645749e-06
2017-06-03,29.5,-157.5,9.5729970932,1.59380567766e-06
2017-06-03,29.5,-157.5,11.404999733,1.71346880506e-06
2017-06-03,29.5,-157.5,13.4671401978,1.87087039194e-06
2017-06-03,29.5,-157.5,15.8100700378,2.06232107303e-06
2017-06-03,29.5,-157.5,18.4955596924,2.291320925e-06
2017-06-03,29.5,-157.5,21.5988197327,2.56798239207e-06
2017-06-03,29.5,-157.5,25.2114105225,2.95203653877e-06
2017-06-03,29.5,-157.5,29.4447307587,3.70235215996e-06
2017-06-03,29.5,-157.5,34.4341506958,6.48733430353e-06
2017-06-03,29.5,-157.5,40.3440513611,2.1109748559e-05
2017-06-03,29.5,-157.5,47.3736915588,9.30624300963e-05
2017-06-03,29.5,-157.5,55.764289856,0.000657284865156
2017-06-03,29.5,-157.5,65.8072662354,0.0103264534846
2017-06-03,29.5,-157.5,77.8538513184,0.252009689808
2017-06-03,29.5,-157.5,92.3260726929,0.873730301857
2017-06-03,29.5,-157.5,109.729301453,1.86198616028
2017-06-03,29.5,-157.5,130.666000366,3.2451877594
2017-06-03,29.5,-157.5,155.850692749,4.75118350983
2017-06-03,29.5,-157.5,186.125595093,6.3223361969
2017-06-03,29.5,-157.5,222.475204468,8.09218120575
2017-06-03,29.5,-157.5,266.040313721,10.3955259323
2017-06-03,29.5,-157.5,318.127410889,13.5127754211
2017-06-03,29.5,-157.5,380.213012695,17.4260463715
2017-06-03,29.5,-157.5,453.937713623,22.4850502014
2017-06-03,29.5,-157.5,541.088928223,29.0854988098
2017-06-03,29.5,-157.5,643.566772461,35.5632705688
2017-06-03,29.5,-157.5,763.333129883,40.6954116821
2017-06-03,29.5,-157.5,902.339294434,43.3274879456
2017-06-03,29.5,-157.5,1062.43994141,43.828918457
2017-06-03,29.5,-157.5,1245.29101562,43.5045776367
2017-06-03,29.5,-157.5,1452.25097656,42.8313179016
2017-06-03,29.5,-157.5,1684.28405762,42.1464538574
2017-06-03,29.5,-157.5,1941.89294434,41.4725799561
2017-06-03,29.5,-157.5,2225.07788086,40.809299469
2017-06-03,29.5,-157.5,2533.3359375,40.0642318726
2017-06-03,29.5,-157.5,2865.70288086,39.2426681519
2017-06-03,29.5,-157.5,3220.82006836,38.5264167786
2017-06-03,29.5,-157.5,3597.03198242,37.8908500671
2017-06-03,29.5,-157.5,3992.48388672,37.3709831238
2017-06-03,29.5,-157.5,4405.22412109,36.858341217
2017-06-03,29.5,-157.5,4833.29101562,36.5393486023
2017-06-03,29.5,-157.5,5274.78417969,36.3714752197
2017-06-03,29.5,-157.5,5727.91699219,
2017-06-03,30.0,-158.0,0.494024991989,2.36595205934e-05
2017-06-03,30.0,-158.0,1.54137504101,2.36594951275e-05
2017-06-03,30.0,-158.0,2.64566898346,2.35507959587e-05
2017-06-03,30.0,-158.0,3.81949496269,2.33349237533e-05
2017-06-03,30.0,-158.0,5.07822418213,2.3014657927e-05
2017-06-03,30.0,-158.0,6.44061422348,2.26462852879e-05
2017-06-03,30.0,-158.0,7.92956018448,2.22837479669e-05
2017-06-03,30.0,-158.0,9.5729970932,2.19775829464e-05
2017-06-03,30.0,-158.0,11.404999733,2.16261760215e-05
2017-06-03,30.0,-158.0,13.4671401978,2.1280706278e-05
2017-06-03,30.0,-158.0,15.8100700378,2.10377929761e-05
2017-06-03,30.0,-158.0,18.4955596924,2.09904119401e-05
2017-06-03,30.0,-158.0,21.5988197327,2.12347495108e-05
2017-06-03,30.0,-158.0,25.2114105225,2.18815875996e-05
2017-06-03,30.0,-158.0,29.4447307587,2.4104516342e-05
2017-06-03,30.0,-158.0,34.4341506958,3.45966800523e-05
2017-06-03,30.0,-158.0,40.3440513611,7.97889588284e-05
2017-06-03,30.0,-158.0,47.3736915588,0.000233923026826
2017-06-03,30.0,-158.0,55.764289856,0.000983327045105
2017-06-03,30.0,-158.0,65.8072662354,0.0120899155736
2017-06-03,30.0,-158.0,77.8538513184,0.258992046118
2017-06-03,30.0,-158.0,92.3260726929,0.916353523731
2017-06-03,30.0,-158.0,109.729301453,1.93635737896
2017-06-03,30.0,-158.0,130.666000366,3.35662031174
2017-06-03,30.0,-158.0,155.850692749,4.82899093628
2017-06-03,30.0,-158.0,186.125595093,6.39488363266
2017-06-03,30.0,-158.0,222.475204468,8.23795318604
2017-06-03,30.0,-158.0,266.040313721,10.6125364304
2017-06-03,30.0,-158.0,318.127410889,13.9899787903
2017-06-03,30.0,-158.0,380.213012695,18.6129875183
2017-06-03,30.0,-158.0,453.937713623,24.0329036713
2017-06-03,30.0,-158.0,541.088928223,29.9769439697
2017-06-03,30.0,-158.0,643.566772461,36.2880706787
2017-06-03,30.0,-158.0,763.333129883,40.9978561401
2017-06-03,30.0,-158.0,902.339294434,43.0292892456
2017-06-03,30.0,-158.0,1062.43994141,43.5278358459
2017-06-03,30.0,-158.0,1245.29101562,43.327835083
2017-06-03,30.0,-158.0,1452.25097656,42.8315658569
2017-06-03,30.0,-158.0,1684.28405762,42.2435569763
2017-06-03,30.0,-158.0,1941.89294434,41.5678520203
2017-06-03,30.0,-158.0,2225.07788086,40.8091888428
2017-06-03,30.0,-158.0,2533.3359375,39.9721374512
2017-06-03,30.0,-158.0,2865.70288086,39.2426223755
2017-06-03,30.0,-158.0,3220.82006836,38.5260848999
2017-06-03,30.0,-158.0,3597.03198242,37.9100990295
2017-06-03,30.0,-158.0,3992.48388672,37.3899688721
2017-06-03,30.0,-158.0,4405.22412109,36.8771820068
2017-06-03,30.0,-158.0,4833.29101562,36.5393486023
2017-06-03,30.0,-158.0,5274.78417969,36.3714752197
2017-06-03,30.0,-158.0,5727.91699219,
2017-06-03,30.0,-157.5,0.494024991989,1.32664890771e-05
2017-06-03,30.0,-157.5,1.54137504101,1.32664890771e-05
2017-06-03,30.0,-157.5,2.64566898346,1.3327189663e-05
2017-06-03,30.0,-157.5,3.81949496269,1.35109967232e-05
2017-06-03,30.0,-157.5,5.07822418213,1.37603874464e-05
2017-06-03,30.0,-157.5,6.44061422348,1.41433001772e-05
2017-06-03,30.0,-157.5,7.92956018448,1.46040483742e-05
2017-06-03,30.0,-157.5,9.5729970932,1.51829135575e-05
2017-06-03,30.0,-157.5,11.404999733,1.58204147738e-05
2017-06-03,30.0,-157.5,13.4671401978,1.6484531443e-05
2017-06-03,30.0,-157.5,15.8100700378,1.72165000549e-05
2017-06-03,30.0,-157.5,18.4955596924,1.81476734724e-05
2017-06-03,30.0,-157.5,21.5988197327,1.957337372e-05
2017-06-03,30.0,-157.5,25.2114105225,2.26140800805e-05
2017-06-03,30.0,-157.5,29.4447307587,3.28662972606e-05
2017-06-03,30.0,-157.5,34.4341506958,7.83239374869e-05
2017-06-03,30.0,-157.5,40.3440513611,0.00023799520568
2017-06-03,30.0,-157.5,47.3736915588,0.00102643633727
2017-06-03,30.0,-157.5,55.764289856,0.0078909965232
2017-06-03,30.0,-157.5,65.8072662354,0.118314139545
2017-06-03,30.0,-157.5,77.8538513184,0.423105627298
2017-06-03,30.0,-157.5,92.3260726929,0.892753720284
2017-06-03,30.0,-157.5,109.729301453,1.69366872311
2017-06-03,30.0,-157.5,130.666000366,2.98417663574
2017-06-03,30.0,-157.5,155.850692749,4.52684354782
2017-06-03,30.0,-157.5,186.125595093,6.2628326416
2017-06-03,30.0,-157.5,222.475204468,8.33189582825
2017-06-03,30.0,-157.5,266.040313721,10.9832143784
2017-06-03,30.0,-157.5,318.127410889,14.4455022812
2017-06-03,30.0,-157.5,380.213012695,18.9124584198
2017-06-03,30.0,-157.5,453.937713623,23.8656253815
2017-06-03,30.0,-157.5,541.088928223,29.2943401337
2017-06-03,30.0,-157.5,643.566772461,35.5452079773
2017-06-03,30.0,-157.5,763.333129883,40.343711853
2017-06-03,30.0,-157.5,902.339294434,42.9304237366
2017-06-03,30.0,-157.5,1062.43994141,43.4271850586
2017-06-03,30.0,-157.5,1245.29101562,43.2279129028
2017-06-03,30.0,-157.5,1452.25097656,42.8312759399
2017-06-03,30.0,-157.5,1684.28405762,42.243560791
2017-06-03,30.0,-157.5,1941.89294434,41.4728622437
2017-06-03,30.0,-157.5,2225.07788086,40.8094291687
2017-06-03,30.0,-157.5,2533.3359375,39.9724082947
2017-06-03,30.0,-157.5,2865.70288086,39.2428817749
2017-06-03,30.0,-157.5,3220.82006836,38.526638031
2017-06-03,30.0,-157.5,3597.03198242,37.9109077454
2017-06-03,30.0,-157.5,3992.48388672,37.3907356262
2017-06-03,30.0,-157.5,4405.22412109,36.8777198792
2017-06-03,30.0,-157.5,4833.29101562,36.5393981934
2017-06-03,30.0,-157.5,5274.78417969,36.3714752197
2017-06-03,30.0,-157.5,5727.91699219,
2017-06-03,30.5,-158.0,0.494024991989,0.000463461852632
2017-06-03,30.5,-158.0,1.54137504101,0.000459239672637
2017-06-03,30.5,-158.0,2.64566898346,0.00043971312698
2017-06-03,30.5,-158.0,3.81949496269,0.000411487824749
2017-06-03,30.5,-158.0,5.07822418213,0.000385043094866
2017-06-03,30.5,-158.0,6.44061422348,0.000366038409993
2017-06-03,30.5,-158.0,7.92956018448,0.000352647126419
2017-06-03,30.5,-158.0,9.5729970932,0.000345916050719
2017-06-03,30.5,-158.0,11.404999733,0.000343215011526
2017-06-03,30.5,-158.0,13.4671401978,0.000343718478689
2017-06-03,30.5,-158.0,15.8100700378,0.000349057547282
2017-06-03,30.5,-158.0,18.4955596924,0.000366119056707
2017-06-03,30.5,-158.0,21.5988197327,0.000421021686634
2017-06-03,30.5,-158.0,25.2114105225,0.000606278073974
2017-06-03,30.5,-158.0,29.4447307587,0.00102113757748
2017-06-03,30.5,-158.0,34.4341506958,0.00157955090981
2017-06-03,30.5,-158.0,40.3440513611,0.00231664674357
2017-06-03,30.5,-158.0,47.3736915588,0.00365443667397
2017-06-03,30.5,-158.0,55.764289856,0.00691791623831
2017-06-03,30.5,-158.0,65.8072662354,0.0179180260748
2017-06-03,30.5,-158.0,77.8538513184,0.152172729373
2017-06-03,30.5,-158.0,92.3260726929,0.767427444458
2017-06-03,30.5,-158.0,109.729301453,1.84788310528
2017-06-03,30.5,-158.0,130.666000366,3.28566980362
2017-06-03,30.5,-158.0,155.850692749,4.78529500961
2017-06-03,30.5,-158.0,186.125595093,6.27700471878
2017-06-03,30.5,-158.0,222.475204468,8.03092861176
2017-06-03,30.5,-158.0,266.040313721,10.251203537
2017-06-03,30.5,-158.0,318.127410889,13.1405706406
2017-06-03,30.5,-158.0,380.213012695,17.2465019226
2017-06-03,30.5,-158.0,453.937713623,23.0648574829
2017-06-03,30.5,-158.0,541.088928223,29.8909645081
2017-06-03,30.5,-158.0,643.566772461,35.9642791748
2017-06-03,30.5,-158.0,763.333129883,40.7082672119
2017-06-03,30.5,-158.0,902.339294434,43.2271194458
2017-06-03,30.5,-158.0,1062.43994141,43.7277984619
2017-06-03,30.5,-158.0,1245.29101562,43.4270744324
2017-06-03,30.5,-158.0,1452.25097656,42.9299583435
2017-06-03,30.5,-158.0,1684.28405762,42.243560791
2017-06-03,30.5,-158.0,1941.89294434,41.4725799561
2017-06-03,30.5,-158.0,2225.07788086,40.715587616
2017-06-03,30.5,-158.0,2533.3359375,39.9057044983
2017-06-03,30.5,-158.0,2865.70288086,39.2428855896
2017-06-03,30.5,-158.0,3220.82006836,38.5506477356
2017-06-03,30.5,-158.0,3597.03198242,37.9977378845
2017-06-03,30.5,-158.0,3992.48388672,37.3904762268
2017-06-03,30.5,-158.0,4405.22412109,36.9620819092
2017-06-03,30.5,-158.0,4833.29101562,36.5620422363
2017-06-03,30.5,-158.0,5274.78417969,36.3714752197
2017-06-03,30.5,-158.0,5727.91699219,
2017-06-03,30.5,-157.5,0.494024991989,0.000423754099756
2017-06-03,30.5,-157.5,1.54137504101,0.000424704892794
2017-06-03,30.5,-157.5,2.64566898346,0.000428512867074
2017-06-03,30.5,-157.5,3.81949496269,0.000437677372247
2017-06-03,30.5,-157.5,5.07822418213,0.000450811814517
2017-06-03,30.5,-157.5,6.44061422348,0.000464391894639
2017-06-03,30.5,-157.5,7.92956018448,0.000476803048514
2017-06-03,30.5,-157.5,9.5729970932,0.000487591751153
2017-06-03,30.5,-157.5,11.404999733,0.000497733533848
2017-06-03,30.5,-157.5,13.4671401978,0.000510622689035
2017-06-03,30.5,-157.5,15.8100700378,0.000529407872818
2017-06-03,30.5,-157.5,18.4955596924,0.00056004273938
2017-06-03,30.5,-157.5,21.5988197327,0.000621253566351
2017-06-03,30.5,-157.5,25.2114105225,0.000764150579926
2017-06-03,30.5,-157.5,29.4447307587,0.00114837125875
2017-06-03,30.5,-157.5,34.4341506958,0.00207734503783
2017-06-03,30.5,-157.5,40.3440513611,0.00428764242679
2017-06-03,30.5,-157.5,47.3736915588,0.010451387614
