time,lat,lon,ugos,ugos_std,vgos,vgos_std,margin
2016-04-28 05:00:00,36.57125585,-158.0016334,0.0444125,0.0333022122951,0.06896875,0.0273500392767,0.5
2016-04-28 06:00:00,36.5743462,-158.00089995,0.0444125,0.0333022122951,0.06896875,0.0273500392767,0.5
2016-04-28 07:00:00,36.502854,-157.999861684,0.0444125,0.0333022122951,0.06896875,0.0273500392767,0.5
2016-04-28 08:00:00,36.3750577,-158.0017825,0.0444125,0.0333022122951,0.06896875,0.0273500392767,0.5
2016-04-28 09:00:00,36.23492155,-157.9996996,0.0192,0.058118327574,0.07924375,0.0309532302181,0.5
2016-04-28 10:00:00,36.0938425,-158.00158925,-0.01160625,0.0575659346831,0.080475,0.0414671179973,0.5
2016-04-28 11:00:00,35.9535553,-157.9998568,-0.01160625,0.0575659346831,0.080475,0.0414671179973,0.5
2016-04-28 12:00:00,35.815863,-157.99993285,-0.02396875,0.0569506992796,0.0608,0.0651594678462,0.5
2016-04-28 13:00:00,35.6738917,-157.99946705,-0.02396875,0.0569506992796,0.0608,0.0651594678462,0.5
2016-04-28 14:00:00,35.5301539,-158.00360145,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 15:00:00,35.4630913,-157.99344775,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 16:00:00,35.4746044,-157.98107875,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 17:00:00,35.48695205,-157.96931805,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 18:00:00,35.50174435,-157.9563396,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 19:00:00,35.5195976,-157.94260545,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 20:00:00,35.53742245,-157.92720805,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 21:00:00,35.546041,-157.917582,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 22:00:00,35.568123875,-157.87912675,-0.004225,0.0777001970718,0.01951875,0.0879483884073,0.5
2016-04-28 23:00:00,35.573089,-157.8659754,-0.03764375,0.0614921129978,0.05653125,0.0687945375625,0.5
2016-04-29 00:00:00,35.62264115,-157.95841855,-0.00445,0.0779827945768,0.017125,0.084775213801,0.5
2016-04-29 01:00:00,35.76055925,-158.00026925,-0.02525625,0.0570886368811,0.0578875,0.0613147196336,0.5
2016-04-29 02:00:00,35.91854835,-158.00032215,-0.013875,0.0564607662452,0.0776375,0.0360791815837,0.5
2016-04-29 03:00:00,36.07935755,-158.00023135,-0.013875,0.0564607662452,0.0776375,0.0360791815837,0.5
2016-04-29 04:00:00,36.24314025,-157.99771625,0.01695,0.0576843457968,0.07634375,0.0255911598201,0.5
2016-04-29 05:00:00,36.409954,-158.0005834,0.04333125,0.0338929144282,0.0658375,0.0219883740588,0.5
2016-04-29 06:00:00,36.55380385,-157.99619335,0.04333125,0.0338929144282,0.0658375,0.0219883740588,0.5
2016-04-29 07:00:00,36.5862598,-157.9668177,0.04333125,0.0338929144282,0.0658375,0.0219883740588,0.5
2016-04-29 08:00:00,36.56277555,-157.9509649,0.04333125,0.0338929144282,0.0658375,0.0219883740588,0.5
2016-04-29 09:00:00,36.49042355,-157.95583195,0.04333125,0.0338929144282,0.0658375,0.0219883740588,0.5
2016-04-29 10:00:00,36.4191611053,-157.961576895,0.04333125,0.0338929144282,0.0658375,0.0219883740588,0.5
2016-04-29 11:00:00,36.3499285,-157.97682425,0.01695,0.0576843457968,0.07634375,0.0255911598201,0.5
2016-04-29 12:00:00,36.2807788,-157.99312705,0.01695,0.0576843457968,0.07634375,0.0255911598201,0.5
2016-04-29 13:00:00,36.2100735,-157.99930155,0.01695,0.0576843457968,0.07634375,0.0255911598201,0.5
2016-04-29 14:00:00,36.13828825,-158.0013478,0.01695,0.0576843457968,0.07634375,0.0255911598201,0.5
2016-04-29 15:00:00,36.07094525,-157.99901995,-0.013875,0.0564607662452,0.0776375,0.0360791815837,0.5
2016-04-29 16:00:00,36.0053068,-157.9997937,-0.013875,0.0564607662452,0.0776375,0.0360791815837,0.5
2016-04-29 17:00:00,35.9354734,-158.0008045,-0.013875,0.0564607662452,0.0776375,0.0360791815837,0.5
2016-04-29 18:00:00,35.8627255,-157.9965201,-0.02525625,0.0570886368811,0.0578875,0.0613147196336,0.5
2016-04-29 19:00:00,35.78545535,-157.99284015,-0.02525625,0.0570886368811,0.0578875,0.0613147196336,0.5
2016-04-29 20:00:00,35.6968926,-157.99775735,-0.02525625,0.0570886368811,0.0578875,0.0613147196336,0.5
2016-04-29 21:00:00,35.60226825,-158.00167415,-0.00445,0.0779827945768,0.017125,0.084775213801,0.5
2016-04-29 22:00:00,35.5057152,-158.0012995,-0.00445,0.0779827945768,0.017125,0.084775213801,0.5
