time,lat,lon,synecho,synecho_std,sst,sst_std,margin
2016-04-28 19:00:00,35.5195976,-157.94260545,16.3066127355,1.66021236385,14.7081185677,0.318104117928,0.5
2016-04-28 20:00:00,35.53742245,-157.92720805,13.4262251995,1.12962105173,14.7081185677,0.318104117928,0.5
2016-04-28 21:00:00,35.546041,-157.917582,13.5846899,0.0,14.7081185677,0.318104117928,0.5
2016-04-28 22:00:00,35.568123875,-157.87912675,9.047878363,0.980981066824,14.7081185677,0.318104117928,0.5
2016-04-28 23:00:00,35.573089,-157.8659754,6.98188108211,1.63541266408,14.6893685681,0.217211549535,0.5
2016-04-29 00:00:00,35.62264115,-157.95841855,9.44009563389,0.993219283041,14.1762435797,0.25497241919,0.5
2016-04-29 01:00:00,35.76055925,-158.00026925,14.2894231583,3.17702021329,13.9631185846,0.302194441058,0.5
2016-04-29 02:00:00,35.91854835,-158.00032215,18.5810781926,1.29581708729,13.6981185905,0.372847459671,0.5
2016-04-29 03:00:00,36.07935755,-158.00023135,17.5320476679,1.78674519616,13.6981185905,0.372847459671,0.5
2016-04-29 04:00:00,36.24314025,-157.99771625,21.7144066974,6.23106647375,13.3956185972,0.448747813861,0.5
2016-04-29 05:00:00,36.409954,-158.0005834,25.8100193442,12.7543498773,13.046243605,0.514682839928,0.5
2016-04-29 06:00:00,36.55380385,-157.99619335,61.3662974426,18.1439678937,13.046243605,0.514682839928,0.5
2016-04-29 07:00:00,36.5862598,-157.9668177,71.9390430574,2.55544723595,13.046243605,0.514682839928,0.5
2016-04-29 08:00:00,36.56277555,-157.9509649,57.0328669068,25.9744032815,13.046243605,0.514682839928,0.5
2016-04-29 09:00:00,36.49042355,-157.95583195,16.6602869505,1.63686451116,13.046243605,0.514682839928,0.5
2016-04-29 10:00:00,36.4191611053,-157.961576895,24.13510548,2.73810665142,13.046243605,0.514682839928,0.5
2016-04-29 11:00:00,36.3499285,-157.97682425,45.72140662,11.8596631539,13.3956185972,0.448747813861,0.5
2016-04-29 12:00:00,36.2807788,-157.99312705,24.991906386,8.51957784305,13.3956185972,0.448747813861,0.5
2016-04-29 13:00:00,36.2100735,-157.99930155,18.876388772,1.22151404873,13.3956185972,0.448747813861,0.5
2016-04-29 14:00:00,36.13828825,-158.0013478,19.963643274,1.21321063728,13.3956185972,0.448747813861,0.5
2016-04-29 15:00:00,36.07094525,-157.99901995,23.426154604,4.84288953064,13.6981185905,0.372847459671,0.5
2016-04-29 16:00:00,36.0053068,-157.9997937,18.9151615025,1.286182143,13.6981185905,0.372847459671,0.5
2016-04-29 17:00:00,35.9354734,-158.0008045,22.6802688355,2.38352876526,13.6981185905,0.372847459671,0.5
2016-04-29 18:00:00,35.8627255,-157.9965201,16.84494636,1.6884831875,13.9631185846,0.302194441058,0.5
2016-04-29 19:00:00,35.78545535,-157.99284015,19.3391575085,1.08807473841,13.9631185846,0.302194441058,0.5
2016-04-29 20:00:00,35.6968926,-157.99775735,14.9117981955,1.88875663662,13.9631185846,0.302194441058,0.5
2016-04-29 21:00:00,35.60226825,-158.00167415,17.831128439,4.96940202348,14.1762435797,0.25497241919,0.5
2016-04-29 22:00:00,35.5057152,-158.0012995,27.603186949,2.46418931723,14.1762435797,0.25497241919,0.5
2016-04-29 23:00:00,35.40876695,-157.9997381,38.5568803985,3.7442645314,14.1762435797,0.25497241919,0.5
2016-04-30 00:00:00,35.3094728,-158.00198375,28.0892415485,3.7130655549,14.3287435763,0.2549479057,0.5
2016-04-30 01:00:00,35.19324165,-158.0013939,24.320506998,3.48053555947,14.3287435763,0.2549479057,0.5
2016-04-30 02:00:00,35.0358691,-158.0045923,30.950424586,2.89261231146,14.5949935703,0.296120745736,0.5
2016-04-30 03:00:00,34.87058515,-158.00212425,29.4685976205,1.60496124841,14.8912435636,0.391533434835,0.5
2016-04-30 04:00:00,34.70644685,-158.0008491,28.23316169,2.47150255034,14.8912435636,0.391533434835,0.5
2016-04-30 05:00:00,34.55053455,-158.0008645,26.3783443065,5.76733028713,15.2468685556,0.506356073122,0.5
2016-04-30 06:00:00,34.3924415263,-158.006298895,40.0392051395,4.32334213915,15.2468685556,0.506356073122,0.5
2016-04-30 07:00:00,34.2436259,-158.01103225,32.3215908865,5.06526986999,15.6581185464,0.52289121451,0.5
2016-04-30 08:00:00,34.0997304,-158.00673865,14.867292815,1.68925937558,16.0562435375,0.52310221307,0.5
