track,time,lat,lon,sst,sst_std,chl01_darwin_clim,chl01_darwin_clim_std,margin
238259,2014-05-11,24.8927001953,-158.83001709,23.2611044877,0.073729986301,0.004243972,,0.3
238259,2014-05-12,24.8806991577,-158.859985352,23.0477711593,0.0628048109588,0.004243972,,0.3
238259,2014-05-13,24.8633995056,-158.877990723,23.2011044889,0.122008648932,0.004243972,,0.3
238259,2014-05-14,24.8554000854,-158.905029297,23.3466600412,0.183847758992,0.004243972,,0.3
238259,2014-05-15,24.8400001526,-158.952026367,23.4716600385,0.278525875077,0.004230392,1.920502017707645e-05,0.3
238259,2014-05-16,24.825799942,-158.966003418,23.4499933723,0.314388287861,0.004230392,1.920502017707645e-05,0.3
238259,2014-05-17,24.8220996857,-159.020019531,23.9349933615,0.200748594565,0.004230392,1.920502017707645e-05,0.3
238259,2014-05-18,24.8178005219,-159.067016602,24.1299933573,0.191659415805,0.004216812,,0.3
238259,2014-05-19,24.8195991516,-159.132995605,24.2183266885,0.190936285434,0.004216812,,0.3
238259,2014-05-20,24.8229007721,-159.15802002,24.314993353,0.147614358936,0.004216812,,0.3
238259,2014-05-21,24.8372993469,-159.211975098,24.1249933572,0.228888614173,0.004216812,,0.3
238259,2014-05-22,24.8386993408,-159.268981934,24.3349933527,0.108212750931,0.004216812,,0.3
238259,2014-05-23,24.8360004425,-159.294006348,24.3666600182,0.115700760959,0.004216812,,0.3
238259,2014-05-24,24.8328990936,-159.333007812,24.2111044664,0.100055537929,0.004216812,,0.3
238259,2014-05-25,24.8372993469,-159.366027832,24.0855489137,0.0817176693953,0.004216812,,0.3
238259,2014-05-26,24.8407993317,-159.409973145,24.2888822426,0.112854377642,0.004216812,,0.3
238259,2014-05-27,24.8533000946,-159.468994141,24.111660024,0.11267948396,0.0041961069,2.9281433230430313e-05,0.3
238259,2014-05-28,24.8621006012,-159.505004883,23.9566600277,0.100531916119,0.0041961069,2.9281433230430313e-05,0.3
238259,2014-05-29,24.8672008514,-159.54498291,23.838326697,0.086813975217,0.0041961069,2.9281433230430313e-05,0.3
238259,2014-05-30,24.8633003235,-159.57598877,23.9188822507,0.106822800015,0.0041754018,,0.3
238886,2014-04-30,27.8978996277,-149.594970703,21.9888822938,0.126929548799,0.0050169197,,0.3
238886,2014-05-01,27.9230995178,-149.640014648,21.8211045198,0.145296628219,0.004344528,,0.3
238886,2014-05-02,27.9155006409,-149.679016113,21.8533267415,0.13094527821,0.004344528,,0.3
238886,2014-05-03,27.8945999146,-149.690002441,21.9549934055,0.143213124685,0.004344528,,0.3
238886,2014-05-04,27.902299881,-149.734008789,21.9516600725,0.130601171141,0.004344528,,0.3
238886,2014-05-05,27.9016990662,-149.776977539,21.979993405,0.16577092271,0.004344528,,0.3
238886,2014-05-06,27.8908996582,-149.817993164,22.0649934032,0.150033326279,0.004344528,,0.3
238886,2014-05-07,27.8721008301,-149.864013672,22.2566600658,0.147817451747,0.004344528,,0.3
238886,2014-05-08,27.8724002838,-149.854980469,22.3599933967,0.145258387237,0.004344528,,0.3
238886,2014-05-09,27.8500995636,-149.895019531,22.5044378379,0.190204563972,0.004344528,,0.3
238886,2014-05-10,27.8505001068,-149.929016113,22.416660062,0.18779420935,0.004344528,,0.3
238886,2014-05-11,27.8423995972,-149.96697998,22.2999933978,0.241329644835,0.00433432165,1.4433958591951485e-05,0.3
238886,2014-05-12,27.8295001984,-149.978027344,22.003326738,0.180517769611,0.00433432165,1.4433958591951485e-05,0.3
238886,2014-05-13,27.8250999451,-149.984008789,22.0383267372,0.178820203652,0.00433432165,1.4433958591951485e-05,0.3
238886,2014-05-14,27.8173999786,-150.002990723,22.3149933977,0.191224122529,0.00433432165,1.4433958591951485e-05,0.3
238886,2014-05-15,27.807800293,-149.971008301,22.6749933895,0.204368942911,0.00433432165,1.4433958591951485e-05,0.3
238886,2014-05-16,27.8134002686,-149.966003418,22.614993391,0.1457166166,0.00433432165,1.4433958591951485e-05,0.3
238886,2014-05-17,27.808599472,-150.052978516,22.4474933945,0.174427631307,0.0043241153,,0.3
238886,2014-05-18,27.8069992065,-149.956970215,22.4199933952,0.212132029501,0.00433432165,1.4433958591951485e-05,0.3
238886,2014-05-19,27.7921009064,-149.905029297,22.691660056,0.198233864033,0.004344528,,0.3
238886,2014-05-20,27.7887992859,-149.890014648,23.038326715,0.190201643067,0.004344528,,0.3
238886,2014-05-21,27.7646007538,-149.861999512,23.213326711,0.158829045182,0.004344528,,0.3
238886,2014-05-22,27.7761001587,-149.794006348,23.3599933745,0.112249718961,0.004344528,,0.3
238886,2014-05-23,27.7735996246,-149.747009277,23.387493374,0.0956991793056,0.004344528,,0.3
238886,2014-05-24,27.7926006317,-149.760986328,23.384993374,0.0974679412932,0.004344528,,0.3
238886,2014-05-25,27.7863006592,-149.734008789,23.284993376,0.0789514599394,0.004344528,,0.3
238886,2014-05-26,27.7756996155,-149.729980469,23.282493376,0.0884590279167,0.004344528,,0.3
238886,2014-05-27,27.7786006927,-149.71697998,23.3624933743,0.134257212736,0.004344528,,0.3
238886,2014-05-28,27.7681007385,-149.703979492,23.4624933723,0.117862911971,0.004344528,,0.3
238886,2014-05-29,27.7576999664,-149.692993164,23.0899933805,0.0828653509414,0.004344528,,0.3
238886,2014-05-30,27.7534999847,-149.677001953,22.9974933825,0.062383222985,0.004344528,,0.3
243979,2014-04-30,26.5119991302,-151.184020996,21.9749934053,0.0680685913616,0.0042550939,0.00010092096681674503,0.3
243979,2014-05-01,26.5177993774,-151.236999512,21.8799934075,0.0812403823233,0.00381663,3.0882747246952934e-05,0.3
243979,2014-05-02,26.517999649,-151.265991211,21.854993408,0.15459624478,0.00381663,3.0882747246952934e-05,0.3
243979,2014-05-03,26.5305995941,-151.322998047,21.844993408,0.0806225756637,0.00381663,3.0882747246952934e-05,0.3
243979,2014-05-04,26.5282001495,-151.359008789,21.8733267408,0.145005743757,0.00381663,3.0882747246952934e-05,0.3
243979,2014-05-05,26.5352993011,-151.398010254,22.0283267375,0.153286221062,0.00381663,3.0882747246952934e-05,0.3
243979,2014-05-06,26.539100647,-151.432006836,22.1899934005,0.088317606587,0.00381663,3.0882747246952934e-05,0.3
243979,2014-05-07,26.5410003662,-151.46697998,22.444993395,0.0591607967039,0.0038077416,2.83131629496639e-05,0.3
243979,2014-05-08,26.5454006195,-151.502990723,22.477493394,0.0442530590277,0.0038077416,2.83131629496639e-05,0.3
243979,2014-05-09,26.5571994781,-151.536010742,22.5824933915,0.0567890821955,0.0038305722,1.1165498917550246e-05,0.3
243979,2014-05-10,26.5608005524,-151.565002441,22.5849933918,0.0173205075922,0.003822677,,0.3
243979,2014-05-11,26.5634994507,-151.591003418,22.3783267297,0.0587934226596,0.003822677,,0.3
243979,2014-05-12,26.5688991547,-151.619018555,22.1299934018,0.0626099018056,0.003822677,,0.3
243979,2014-05-13,26.5776996613,-151.656982422,22.2811045096,0.147092182636,0.003822677,,0.3
243979,2014-05-14,26.5841007233,-151.687011719,22.2916600648,0.107222507778,0.003822677,,0.3
243979,2014-05-15,26.5916996002,-151.706970215,22.5449933925,0.0535723795814,0.003822677,,0.3
243979,2014-05-16,26.6002006531,-151.728027344,22.768326721,0.0248327735364,0.003822677,,0.3
243979,2014-05-17,26.6082000732,-151.744995117,22.8183267198,0.0594698790037,0.003822677,,0.3
243979,2014-05-18,26.6135997772,-151.765014648,22.9099933845,0.111892803361,0.003822677,,0.3
243979,2014-05-19,26.6212005615,-151.791992188,22.9633267167,0.069185738848,0.003822677,,0.3
243979,2014-05-20,26.6247997284,-151.806030273,22.9333267175,0.0941629771461,0.003822677,,0.3
243979,2014-05-21,26.6336994171,-151.825012207,22.9777711607,0.0747960171652,0.003822677,,0.3
243979,2014-05-22,26.6410007477,-151.841003418,23.1977711557,0.0898300846389,0.003822677,,0.3
243979,2014-05-23,26.6487007141,-151.851989746,23.2722155987,0.0909364839046,0.003822677,,0.3
243979,2014-05-24,26.657699585,-151.872009277,23.3011044867,0.0850653324491,0.003822677,,0.3
243979,2014-05-25,26.6639995575,-151.880981445,23.1977711557,0.0675976644484,0.003822677,,0.3
243979,2014-05-26,26.6578998566,-151.888000488,23.0666600477,0.0992471638766,0.003822677,,0.3
243979,2014-05-27,26.6807994843,-151.919006348,23.1149933797,0.033911649148,0.003822677,,0.3
243979,2014-05-28,26.7038002014,-151.937011719,23.2624933765,0.0275378521904,0.003822677,,0.3
243979,2014-05-29,26.7208003998,-151.956970215,23.1249933798,0.0635085279053,0.0038161665,9.207237397851679e-06,0.3
243979,2014-05-30,26.7504997253,-151.968017578,23.0924933803,0.0780491277656,0.0038161665,9.207237397851679e-06,0.3
