time,lat,lon,synecho,synecho_std,margin
2016-05-03 07:00:00,25.9019651,-158.00356655,20.4811928368,3.85439603666,0.5
2016-05-03 08:00:00,25.7580299,-158.0035529,10.4189327917,0.77128425921,0.5
2016-05-03 09:00:00,25.61813595,-158.00335075,9.726321602,0.452113524184,0.5
2016-05-03 10:00:00,25.4777434,-158.0000032,8.34968235221,0.961303522185,0.5
2016-05-03 11:00:00,25.3339296,-158.0018994,7.60447811063,0.383733950123,0.5
2016-05-03 12:00:00,25.1887576,-157.99812835,8.02790369516,0.507626639859,0.5
2016-05-03 13:00:00,25.0424263,-157.9985766,7.53029632237,0.552432602409,0.5
2016-05-03 14:00:00,24.8918846,-158.0010398,6.85661584795,0.515884358698,0.5
2016-05-03 15:00:00,24.74363815,-158.0000233,6.55551168253,0.506291812405,0.5
2016-05-03 16:00:00,24.691448,-158.000168,6.31599286489,0.331137240887,0.5
2016-05-03 17:00:00,24.691448,-158.000168,6.07323903495,0.335978948274,0.5
2016-05-03 18:00:00,24.6414673,-158.0001539,6.1648178677,0.513437237115,0.5
2016-05-03 19:00:00,24.1014603,-158.00012145,6.0762763801,0.53615234648,0.5
2016-05-03 20:00:00,23.99121495,-158.0011418,6.0481426104,0.504975000595,0.5
2016-05-03 21:00:00,23.76071905,-157.99961055,5.7704984307,0.562310163561,0.5
2016-05-03 22:00:00,23.5747745,-158.0004767,5.3961530083,0.26394364283,0.5
2016-05-03 23:00:00,23.3960334,-158.00180025,5.0116924496,0.230581413879,0.5
2016-05-04 00:00:00,23.2267585,-158.0014324,6.2402619739,0.430159087274,0.5
2016-05-04 01:00:00,23.06548235,-157.999636,8.39863246105,1.35233326929,0.5
2016-05-04 02:00:00,22.9490364545,-157.998607727,5.96543604218,0.391450988888,0.5
