time,lat,lon,synecho,synecho_std,picoeuk,picoeuk_std,beads,beads_std,margin
2017-06-04 14:00:00,40.0768882362,-157.999671408,19.431861415,1.025072548,21.540390745,0.714790362849,0.1492166185,0.0765603145,0.01
2017-06-04 15:00:00,39.9623031073,-157.999676109,11.0889796697,1.6231416302,22.9223536225,3.96167688153,0.13796689275,0.0646132631573,0.01
2017-06-04 16:00:00,39.8437482147,-157.999491234,12.34192203,0.943928464143,15.43943886,0.878391740116,0.150520017667,0.0879674780458,0.01
2017-06-04 17:00:00,39.7206266909,-158.000394421,18.69260156,0.687398300734,10.7153547133,0.321856864321,0.201949809,0.0,0.01
2017-06-04 18:00:00,39.5956846485,-158.001082914,27.78183238,1.184335062,9.295090092,0.30371099792,0.0972921143333,0.00234602085566,0.01
2017-06-04 19:00:00,39.521617712,-158.00069776,17.385589016,0.409290855455,9.562564364,0.261822592222,0.2117360338,0.110713394314,0.01
2017-06-04 23:00:00,39.49990272,-158.0000304,,,,,,,0.01
2017-06-05 00:00:00,39.4999020867,-158.000019502,23.649486922,1.34438762823,9.81308169355,0.346004171381,0.173415338389,0.110583712947,0.01
2017-06-05 01:00:00,39.4884470474,-158.000579222,24.8586226325,1.82262790114,8.864501633,0.194273941203,0.353058374667,0.0411895849377,0.01
2017-06-05 02:00:00,39.39322701,-158.001063724,26.6291123275,1.95079422255,8.55419941975,0.682303473983,0.33298472025,0.191102016002,0.01
2017-06-05 03:00:00,39.271241296,-157.999220025,20.6771293067,0.362339524354,11.4515111767,0.678789666109,0.1515277195,0.0487130595,0.01
2017-06-05 04:00:00,39.1318333111,-158.000472394,38.454408425,0.310654575,9.9459201185,0.1592583115,0.084513487,0.0,0.01
2017-06-05 05:00:00,38.9958642781,-157.998445721,32.2083696133,1.92792341637,6.61817910033,0.30797864772,0.2239208175,0.1366763895,0.01
2017-06-05 06:00:00,38.8566976773,-158.000332633,39.0793712067,5.9780804089,5.45518032867,0.281759264401,0.165267979333,0.0695691173947,0.01
2017-06-05 07:00:00,38.7179578991,-157.998885265,35.3165693767,2.58296730653,5.67608570867,0.134488750365,0.112859859,0.038669238,0.01
2017-06-05 08:00:00,38.5790027949,-157.999833215,15.8643727367,0.805826347974,5.153680831,0.234280689723,0.2352046935,0.0357680505,0.01
2017-06-05 09:00:00,38.4436135527,-157.999007653,22.32421828,0.77128164,7.1977964955,0.2039356945,0.2109115275,0.1293979985,0.01
2017-06-05 10:00:00,38.3044162554,-157.999488748,17.3837183833,0.740467397254,6.52771641533,0.26466805993,0.243934827667,0.0400344010692,0.01
2017-06-05 11:00:00,38.168629951,-158.001014705,31.0063571,2.29972299912,6.54257851667,0.692720327349,0.102821445667,0.033953347788,0.01
2017-06-05 12:00:00,38.0400249735,-157.999844441,35.509367005,0.508556705,10.790620905,0.304839455,0.152619812,0.0,0.01
2017-06-05 13:00:00,37.99991752,-157.99994736,30.5816933335,1.90399320792,9.37691059775,0.681715118044,0.2338242984,0.112873336178,0.01
2017-06-05 14:00:00,37.9999171867,-157.999951861,35.522883244,1.69757658935,10.5282987962,0.302287745763,0.219583735526,0.109215907866,0.01
2017-06-05 15:00:00,37.9999196248,-157.9999469,39.28798621,1.41471103422,10.9275844155,0.35934326686,0.209255130125,0.0916076594742,0.01
2017-06-05 16:00:00,37.9999190525,-157.999950142,40.7808565805,1.09339922333,10.696446785,0.393484319134,0.204810511053,0.0995480529833,0.01
2017-06-05 17:00:00,37.9999164895,-157.99994908,41.742462149,1.30779563461,10.7367387705,0.396800155702,0.1716392679,0.0972625170362,0.01
2017-06-05 18:00:00,37.9998299416,-157.99992915,42.5726427515,0.903083184498,10.9223751285,0.296635318793,0.241630706889,0.136909305915,0.01
2017-06-05 19:00:00,37.9098574904,-157.998756285,22.24008126,0.0,5.075444237,0.0,0.084030534,0.0,0.01
2017-06-05 20:00:00,37.7331343334,-157.998275665,38.9654505733,0.591022277195,6.44021367167,0.0406575008889,0.1446211105,0.0017829205,0.01
